source_dataset,combined_text,label,sender_domain_length,sender_domain_has_digits,sender_domain_has_hyphen,sender_subdomain_count,from_reply_mismatch,from_return_mismatch,from_message_id_mismatch,lookalike_domain_score,spf_pass,spf_fail,spf_missing,dkim_pass,dkim_fail,dkim_missing,dmarc_pass,dmarc_fail,dmarc_missing,url_count,https_url_count,http_url_count,ip_address_url_count,shortened_url_count,punycode_url_count,suspicious_keyword_count,visible_destination_mismatch_count,maximum_url_length,maximum_subdomain_count,lookalike_url_domain_count,redirect_like_url_count,promotional_term_count,prize_term_count,urgency_term_count,credential_request_count,payment_request_count,external_image_count,tracking_pixel_count,suspicious_button_count,embedded_form_count,password_input_count,iframe_count,script_count,hidden_element_count,advertisement_section_count,external_domain_count
bundled_local,Refund Pending - Claim Now Your payment method has expired. Update it now: bit.ly/hazni9,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Action Required: Unusual Activity Detected PayPal security alert. Confirm your information: bit.ly/13w2pp,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Reservation Confirmation We've improved our security. No action needed from you.,0,7,0,0,0,1,0,0,0.75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Amazon detected unauthorized access. Verify your account: bit.ly/l4liir,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Your Microsoft account needs immediate attention: bit.ly/8gd3mk,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Update Payment Method Required Your Microsoft account needs immediate attention: bit.ly/4ye4xg,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Project Update - Q3 Results Your subscription has been renewed. Thank you for your continued support.,0,13,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Your Netflix subscription needs updating: bit.ly/x7cu00,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Project Update - Q3 Results The team meeting has been rescheduled to Friday at 3 PM. See you then!,0,11,0,0,0,1,0,0,0.375,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Confirm Your Identity Now Your Netflix subscription needs updating: bit.ly/ntubg4,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Confirm receipt of package: bit.ly/ret9zo,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Your Account Has Been Compromised Congratulations! You've won $5000. Claim your prize: bit.ly/9bjsvf,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Your Account Has Been Compromised Confirm receipt of package: bit.ly/4xcb38,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password We noticed unusual activity. Please confirm your password: bit.ly/l4bvfz,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/nby5iz,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Action Required: Unusual Activity Detected IRS tax refund ready for pickup. Claim here: bit.ly/30ajso,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Confirm Your Identity Now Amazon detected unauthorized access. Verify your account: bit.ly/yoeg7z,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Urgent: Verify Your Account Click here immediately to verify your account before it gets suspended: bit.ly/6jqlzr,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected We noticed unusual activity. Please confirm your password: bit.ly/dbbj0i,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Welcome to Our Newsletter Thank you for attending our webinar. Here's the recording link.,0,11,0,0,0,1,0,0,0.462,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Your Netflix subscription needs updating: bit.ly/z0on21,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Confirm Your Identity Now IRS tax refund ready for pickup. Claim here: bit.ly/3dprso,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Urgent: Verify Your Account Your payment method has expired. Update it now: bit.ly/iud6fv,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Amazon detected unauthorized access. Verify your account: bit.ly/mfth7i,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,"Monthly Report Attached Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",0,9,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password We noticed unusual activity. Please confirm your password: bit.ly/h6l6r4,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised Your Netflix subscription needs updating: bit.ly/qj0tnz,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Urgent: Verify Your Account Your payment method has expired. Update it now: bit.ly/0xoo1e,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected Click here immediately to verify your account before it gets suspended: bit.ly/9y0aez,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password Confirm receipt of package: bit.ly/6p7ay7,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Refund Pending - Claim Now Your payment method has expired. Update it now: bit.ly/asht5p,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Confirm Your Identity Now Click here immediately to verify your account before it gets suspended: bit.ly/xie4h8,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Urgent: Verify Your Account Your payment method has expired. Update it now: bit.ly/w8fjjn,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password Congratulations! You've won $5000. Claim your prize: bit.ly/70x7qs,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0
bundled_local,"New Feature Release Notes Your password has been successfully changed. If this wasn't you, contact support.",0,11,0,0,0,1,0,0,0.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected Your Microsoft account needs immediate attention: bit.ly/v8su95,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed Click here immediately to verify your account before it gets suspended: bit.ly/g85jko,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed Your Microsoft account needs immediate attention: bit.ly/rg6vej,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Your payment method has expired. Update it now: bit.ly/n32n0o,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Project Update - Q3 Results Thank you for your order! Your item will be shipped within 2 business days.,0,9,0,0,0,1,0,0,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,"Monthly Report Attached Your password has been successfully changed. If this wasn't you, contact support.",0,11,0,0,0,1,0,0,0.375,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Confirm receipt of package: bit.ly/mp9qsb,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password Click here immediately to verify your account before it gets suspended: bit.ly/7fvr6m,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/1gyfix,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Confirm Your Identity Now Congratulations! You've won $5000. Claim your prize: bit.ly/8qa5og,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Annual Leave Request Approved Thank you for attending our webinar. Here's the recording link.,0,11,0,0,0,1,0,0,0.462,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/nwtz0t,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Password Changed Successfully Attached is the updated project timeline. Please review and provide feedback.,0,9,0,0,0,1,0,0,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed PayPal security alert. Confirm your information: bit.ly/rspzzd,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected PayPal security alert. Confirm your information: bit.ly/z25m2k,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/pqix8u,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,"Project Update - Q3 Results Your password has been successfully changed. If this wasn't you, contact support.",0,11,0,0,0,1,0,0,0.462,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Click here immediately to verify your account before it gets suspended: bit.ly/ii8hmv,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised Your Microsoft account needs immediate attention: bit.ly/4kzktt,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Refund Pending - Claim Now Your Microsoft account needs immediate attention: bit.ly/s5ov93,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Bank Security Alert We noticed unusual activity. Please confirm your password: bit.ly/jz3owq,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Monthly Report Attached Here's the monthly report with our latest metrics and performance analysis.,0,11,0,0,0,1,0,0,0.462,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Refund Pending - Claim Now PayPal security alert. Confirm your information: bit.ly/kbs220,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Your Reservation Confirmation Your subscription has been renewed. Thank you for your continued support.,0,9,0,0,0,1,0,0,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Annual Leave Request Approved Welcome to our subscriber community. You'll receive weekly updates on new features.,0,9,0,0,0,1,0,0,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Click here immediately to verify your account before it gets suspended: bit.ly/pv27ey,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Monthly Report Attached Attached is the updated project timeline. Please review and provide feedback.,0,13,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Project Update - Q3 Results Here's the monthly report with our latest metrics and performance analysis.,0,11,0,0,0,1,0,0,0.462,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Update Payment Method Required Your Microsoft account needs immediate attention: bit.ly/sngfxq,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Refund Pending - Claim Now We noticed unusual activity. Please confirm your password: bit.ly/rs1nmf,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Congratulations! You've Won a Prize Your payment method has expired. Update it now: bit.ly/5b3q1i,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Your Account Has Been Compromised Your Microsoft account needs immediate attention: bit.ly/f9slqe,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised Amazon detected unauthorized access. Verify your account: bit.ly/2veakj,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Refund Pending - Claim Now PayPal security alert. Confirm your information: bit.ly/9bdzhw,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Click Here to Confirm Your Password Confirm receipt of package: bit.ly/pp9pas,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Reservation Confirmation Thank you for attending our webinar. Here's the recording link.,0,13,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password Click here immediately to verify your account before it gets suspended: bit.ly/7ptju6,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Action Required: Unusual Activity Detected PayPal security alert. Confirm your information: bit.ly/i9gw2l,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Bank Security Alert Click here immediately to verify your account before it gets suspended: bit.ly/nq3juo,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Update Payment Method Required Confirm receipt of package: bit.ly/ju235n,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Congratulations! You've won $5000. Claim your prize: bit.ly/ayvgoh,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Bank Security Alert Your Netflix subscription needs updating: bit.ly/fn4ech,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Confirm receipt of package: bit.ly/tu966g,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Congratulations! You've Won a Prize Your Microsoft account needs immediate attention: bit.ly/gv3hds,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/26tb9d,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed PayPal security alert. Confirm your information: bit.ly/zwqd1d,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Refund Pending - Claim Now Amazon detected unauthorized access. Verify your account: bit.ly/xiec3m,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/7f5hdt,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Your Package Delivery Failed Confirm receipt of package: bit.ly/ttdlwz,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Click Here to Confirm Your Password Your Microsoft account needs immediate attention: bit.ly/6ne3dw,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised Your Microsoft account needs immediate attention: bit.ly/x3qrcy,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/rprji0,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Account Has Been Compromised Confirm receipt of package: bit.ly/kdr1mt,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Confirm Your Identity Now Your payment method has expired. Update it now: bit.ly/wl31zq,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Welcome to Our Newsletter We've improved our security. No action needed from you.,0,9,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Monthly Report Attached We've improved our security. No action needed from you.,0,9,0,0,0,1,0,0,0.429,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Confirm Your Identity Now IRS tax refund ready for pickup. Claim here: bit.ly/83hzg7,1,20,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Confirm Your Identity Now Your Netflix subscription needs updating: bit.ly/w50khi,1,17,0,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Team Lunch This Friday Thank you for your order! Your item will be shipped within 2 business days.,0,7,0,0,0,1,0,0,0.75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Congratulations! You've Won a Prize Click here immediately to verify your account before it gets suspended: bit.ly/8fhju0,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Bank Security Alert Congratulations! You've won $5000. Claim your prize: bit.ly/7p0m9o,1,23,0,1,0,1,0,0,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
bundled_local,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/u941yb,1,17,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Your Package Delivery Failed Confirm receipt of package: bit.ly/f8d83y,1,19,1,1,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bundled_local,Meeting Tomorrow at 2PM Attached is the updated project timeline. Please review and provide feedback.,0,7,0,0,0,1,0,0,0.75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
