source_dataset,message_id,subject,body,combined_text,from_address,from_domain,reply_to_address,reply_to_domain,return_path_domain,message_id_domain,html_content,label
bundled_local,EMAIL_000478,Your Package Delivery Failed,Click here immediately to verify your account before it gets suspended: bit.ly/g85jko,Your Package Delivery Failed Click here immediately to verify your account before it gets suspended: bit.ly/g85jko,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000417,Your Package Delivery Failed,Your Microsoft account needs immediate attention: bit.ly/rg6vej,Your Package Delivery Failed Your Microsoft account needs immediate attention: bit.ly/rg6vej,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000470,Congratulations! You've Won a Prize,Your payment method has expired. Update it now: bit.ly/n32n0o,Congratulations! You've Won a Prize Your payment method has expired. Update it now: bit.ly/n32n0o,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000752,Project Update - Q3 Results,Thank you for your order! Your item will be shipped within 2 business days.,Project Update - Q3 Results Thank you for your order! Your item will be shipped within 2 business days.,newsletter@brand.com,brand.com,,,,,,0
bundled_local,EMAIL_000936,Monthly Report Attached,"Your password has been successfully changed. If this wasn't you, contact support.","Monthly Report Attached Your password has been successfully changed. If this wasn't you, contact support.",admin@project.com,project.com,,,,,,0
bundled_local,EMAIL_000358,Bank Security Alert,Confirm receipt of package: bit.ly/mp9qsb,Bank Security Alert Confirm receipt of package: bit.ly/mp9qsb,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000056,Click Here to Confirm Your Password,Click here immediately to verify your account before it gets suspended: bit.ly/7fvr6m,Click Here to Confirm Your Password Click here immediately to verify your account before it gets suspended: bit.ly/7fvr6m,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000499,Your Package Delivery Failed,We noticed unusual activity. Please confirm your password: bit.ly/1gyfix,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/1gyfix,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000282,Confirm Your Identity Now,Congratulations! You've won $5000. Claim your prize: bit.ly/8qa5og,Confirm Your Identity Now Congratulations! You've won $5000. Claim your prize: bit.ly/8qa5og,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000513,Annual Leave Request Approved,Thank you for attending our webinar. Here's the recording link.,Annual Leave Request Approved Thank you for attending our webinar. Here's the recording link.,noreply@company.com,company.com,,,,,,0
bundled_local,EMAIL_000329,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/nwtz0t,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/nwtz0t,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000589,Password Changed Successfully,Attached is the updated project timeline. Please review and provide feedback.,Password Changed Successfully Attached is the updated project timeline. Please review and provide feedback.,newsletter@brand.com,brand.com,,,,,,0
bundled_local,EMAIL_000242,Your Package Delivery Failed,PayPal security alert. Confirm your information: bit.ly/rspzzd,Your Package Delivery Failed PayPal security alert. Confirm your information: bit.ly/rspzzd,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000368,Action Required: Unusual Activity Detected,PayPal security alert. Confirm your information: bit.ly/z25m2k,Action Required: Unusual Activity Detected PayPal security alert. Confirm your information: bit.ly/z25m2k,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000104,Your Package Delivery Failed,We noticed unusual activity. Please confirm your password: bit.ly/pqix8u,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/pqix8u,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000940,Project Update - Q3 Results,"Your password has been successfully changed. If this wasn't you, contact support.","Project Update - Q3 Results Your password has been successfully changed. If this wasn't you, contact support.",hr@company.com,company.com,,,,,,0
bundled_local,EMAIL_000018,Bank Security Alert,Click here immediately to verify your account before it gets suspended: bit.ly/ii8hmv,Bank Security Alert Click here immediately to verify your account before it gets suspended: bit.ly/ii8hmv,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000025,Your Account Has Been Compromised,Your Microsoft account needs immediate attention: bit.ly/4kzktt,Your Account Has Been Compromised Your Microsoft account needs immediate attention: bit.ly/4kzktt,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000173,Refund Pending - Claim Now,Your Microsoft account needs immediate attention: bit.ly/s5ov93,Refund Pending - Claim Now Your Microsoft account needs immediate attention: bit.ly/s5ov93,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000044,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/jz3owq,Bank Security Alert We noticed unusual activity. Please confirm your password: bit.ly/jz3owq,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000531,Monthly Report Attached,Here's the monthly report with our latest metrics and performance analysis.,Monthly Report Attached Here's the monthly report with our latest metrics and performance analysis.,noreply@company.com,company.com,,,,,,0
bundled_local,EMAIL_000374,Refund Pending - Claim Now,PayPal security alert. Confirm your information: bit.ly/kbs220,Refund Pending - Claim Now PayPal security alert. Confirm your information: bit.ly/kbs220,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000892,Your Reservation Confirmation,Your subscription has been renewed. Thank you for your continued support.,Your Reservation Confirmation Your subscription has been renewed. Thank you for your continued support.,newsletter@brand.com,brand.com,,,,,,0
bundled_local,EMAIL_000988,Annual Leave Request Approved,Welcome to our subscriber community. You'll receive weekly updates on new features.,Annual Leave Request Approved Welcome to our subscriber community. You'll receive weekly updates on new features.,newsletter@brand.com,brand.com,,,,,,0
bundled_local,EMAIL_000318,Bank Security Alert,Click here immediately to verify your account before it gets suspended: bit.ly/pv27ey,Bank Security Alert Click here immediately to verify your account before it gets suspended: bit.ly/pv27ey,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000871,Monthly Report Attached,Attached is the updated project timeline. Please review and provide feedback.,Monthly Report Attached Attached is the updated project timeline. Please review and provide feedback.,team@workplace.com,workplace.com,,,,,,0
bundled_local,EMAIL_000688,Project Update - Q3 Results,Here's the monthly report with our latest metrics and performance analysis.,Project Update - Q3 Results Here's the monthly report with our latest metrics and performance analysis.,noreply@company.com,company.com,,,,,,0
bundled_local,EMAIL_000143,Update Payment Method Required,Your Microsoft account needs immediate attention: bit.ly/sngfxq,Update Payment Method Required Your Microsoft account needs immediate attention: bit.ly/sngfxq,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000281,Refund Pending - Claim Now,We noticed unusual activity. Please confirm your password: bit.ly/rs1nmf,Refund Pending - Claim Now We noticed unusual activity. Please confirm your password: bit.ly/rs1nmf,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000364,Congratulations! You've Won a Prize,Your payment method has expired. Update it now: bit.ly/5b3q1i,Congratulations! You've Won a Prize Your payment method has expired. Update it now: bit.ly/5b3q1i,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000363,Your Account Has Been Compromised,Your Microsoft account needs immediate attention: bit.ly/f9slqe,Your Account Has Been Compromised Your Microsoft account needs immediate attention: bit.ly/f9slqe,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000405,Your Account Has Been Compromised,Amazon detected unauthorized access. Verify your account: bit.ly/2veakj,Your Account Has Been Compromised Amazon detected unauthorized access. Verify your account: bit.ly/2veakj,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000339,Refund Pending - Claim Now,PayPal security alert. Confirm your information: bit.ly/9bdzhw,Refund Pending - Claim Now PayPal security alert. Confirm your information: bit.ly/9bdzhw,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000011,Click Here to Confirm Your Password,Confirm receipt of package: bit.ly/pp9pas,Click Here to Confirm Your Password Confirm receipt of package: bit.ly/pp9pas,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000850,Your Reservation Confirmation,Thank you for attending our webinar. Here's the recording link.,Your Reservation Confirmation Thank you for attending our webinar. Here's the recording link.,team@workplace.com,workplace.com,,,,,,0
bundled_local,EMAIL_000037,Click Here to Confirm Your Password,Click here immediately to verify your account before it gets suspended: bit.ly/7ptju6,Click Here to Confirm Your Password Click here immediately to verify your account before it gets suspended: bit.ly/7ptju6,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000414,Action Required: Unusual Activity Detected,PayPal security alert. Confirm your information: bit.ly/i9gw2l,Action Required: Unusual Activity Detected PayPal security alert. Confirm your information: bit.ly/i9gw2l,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000128,Bank Security Alert,Click here immediately to verify your account before it gets suspended: bit.ly/nq3juo,Bank Security Alert Click here immediately to verify your account before it gets suspended: bit.ly/nq3juo,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000169,Update Payment Method Required,Confirm receipt of package: bit.ly/ju235n,Update Payment Method Required Confirm receipt of package: bit.ly/ju235n,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000439,Congratulations! You've Won a Prize,Congratulations! You've won $5000. Claim your prize: bit.ly/ayvgoh,Congratulations! You've Won a Prize Congratulations! You've won $5000. Claim your prize: bit.ly/ayvgoh,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000182,Bank Security Alert,Your Netflix subscription needs updating: bit.ly/fn4ech,Bank Security Alert Your Netflix subscription needs updating: bit.ly/fn4ech,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000124,Congratulations! You've Won a Prize,Confirm receipt of package: bit.ly/tu966g,Congratulations! You've Won a Prize Confirm receipt of package: bit.ly/tu966g,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000164,Congratulations! You've Won a Prize,Your Microsoft account needs immediate attention: bit.ly/gv3hds,Congratulations! You've Won a Prize Your Microsoft account needs immediate attention: bit.ly/gv3hds,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000045,Your Package Delivery Failed,We noticed unusual activity. Please confirm your password: bit.ly/26tb9d,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/26tb9d,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000260,Your Package Delivery Failed,PayPal security alert. Confirm your information: bit.ly/zwqd1d,Your Package Delivery Failed PayPal security alert. Confirm your information: bit.ly/zwqd1d,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000192,Refund Pending - Claim Now,Amazon detected unauthorized access. Verify your account: bit.ly/xiec3m,Refund Pending - Claim Now Amazon detected unauthorized access. Verify your account: bit.ly/xiec3m,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000093,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/7f5hdt,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/7f5hdt,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000340,Your Package Delivery Failed,Confirm receipt of package: bit.ly/ttdlwz,Your Package Delivery Failed Confirm receipt of package: bit.ly/ttdlwz,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000114,Click Here to Confirm Your Password,Your Microsoft account needs immediate attention: bit.ly/6ne3dw,Click Here to Confirm Your Password Your Microsoft account needs immediate attention: bit.ly/6ne3dw,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000216,Your Account Has Been Compromised,Your Microsoft account needs immediate attention: bit.ly/x3qrcy,Your Account Has Been Compromised Your Microsoft account needs immediate attention: bit.ly/x3qrcy,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000039,Your Package Delivery Failed,We noticed unusual activity. Please confirm your password: bit.ly/rprji0,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/rprji0,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000116,Your Account Has Been Compromised,Confirm receipt of package: bit.ly/kdr1mt,Your Account Has Been Compromised Confirm receipt of package: bit.ly/kdr1mt,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000262,Confirm Your Identity Now,Your payment method has expired. Update it now: bit.ly/wl31zq,Confirm Your Identity Now Your payment method has expired. Update it now: bit.ly/wl31zq,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000640,Welcome to Our Newsletter,We've improved our security. No action needed from you.,Welcome to Our Newsletter We've improved our security. No action needed from you.,orders@store.com,store.com,,,,,,0
bundled_local,EMAIL_000521,Monthly Report Attached,We've improved our security. No action needed from you.,Monthly Report Attached We've improved our security. No action needed from you.,orders@store.com,store.com,,,,,,0
bundled_local,EMAIL_000066,Confirm Your Identity Now,IRS tax refund ready for pickup. Claim here: bit.ly/83hzg7,Confirm Your Identity Now IRS tax refund ready for pickup. Claim here: bit.ly/83hzg7,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000467,Confirm Your Identity Now,Your Netflix subscription needs updating: bit.ly/w50khi,Confirm Your Identity Now Your Netflix subscription needs updating: bit.ly/w50khi,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000910,Team Lunch This Friday,Thank you for your order! Your item will be shipped within 2 business days.,Team Lunch This Friday Thank you for your order! Your item will be shipped within 2 business days.,notifications@app.com,app.com,,,,,,0
bundled_local,EMAIL_000411,Congratulations! You've Won a Prize,Click here immediately to verify your account before it gets suspended: bit.ly/8fhju0,Congratulations! You've Won a Prize Click here immediately to verify your account before it gets suspended: bit.ly/8fhju0,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000362,Bank Security Alert,Congratulations! You've won $5000. Claim your prize: bit.ly/7p0m9o,Bank Security Alert Congratulations! You've won $5000. Claim your prize: bit.ly/7p0m9o,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000231,Your Package Delivery Failed,We noticed unusual activity. Please confirm your password: bit.ly/u941yb,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/u941yb,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000338,Your Package Delivery Failed,Confirm receipt of package: bit.ly/f8d83y,Your Package Delivery Failed Confirm receipt of package: bit.ly/f8d83y,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000615,Meeting Tomorrow at 2PM,Attached is the updated project timeline. Please review and provide feedback.,Meeting Tomorrow at 2PM Attached is the updated project timeline. Please review and provide feedback.,notifications@app.com,app.com,,,,,,0
bundled_local,EMAIL_000095,Your Package Delivery Failed,PayPal security alert. Confirm your information: bit.ly/vvmw21,Your Package Delivery Failed PayPal security alert. Confirm your information: bit.ly/vvmw21,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000069,Refund Pending - Claim Now,Congratulations! You've won $5000. Claim your prize: bit.ly/tdquq9,Refund Pending - Claim Now Congratulations! You've won $5000. Claim your prize: bit.ly/tdquq9,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000479,Refund Pending - Claim Now,Amazon detected unauthorized access. Verify your account: bit.ly/ekuehk,Refund Pending - Claim Now Amazon detected unauthorized access. Verify your account: bit.ly/ekuehk,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000410,Action Required: Unusual Activity Detected,We noticed unusual activity. Please confirm your password: bit.ly/35wx92,Action Required: Unusual Activity Detected We noticed unusual activity. Please confirm your password: bit.ly/35wx92,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000487,Refund Pending - Claim Now,Your Microsoft account needs immediate attention: bit.ly/09svb3,Refund Pending - Claim Now Your Microsoft account needs immediate attention: bit.ly/09svb3,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000728,Annual Leave Request Approved,We've improved our security. No action needed from you.,Annual Leave Request Approved We've improved our security. No action needed from you.,hr@company.com,company.com,,,,,,0
bundled_local,EMAIL_000450,Your Package Delivery Failed,PayPal security alert. Confirm your information: bit.ly/bnp5a0,Your Package Delivery Failed PayPal security alert. Confirm your information: bit.ly/bnp5a0,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000230,Urgent: Verify Your Account,IRS tax refund ready for pickup. Claim here: bit.ly/dgt8q6,Urgent: Verify Your Account IRS tax refund ready for pickup. Claim here: bit.ly/dgt8q6,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000524,New Feature Release Notes,We've improved our security. No action needed from you.,New Feature Release Notes We've improved our security. No action needed from you.,support@service.com,service.com,,,,,,0
bundled_local,EMAIL_000314,Bank Security Alert,Confirm receipt of package: bit.ly/kc36dm,Bank Security Alert Confirm receipt of package: bit.ly/kc36dm,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000186,Urgent: Verify Your Account,We noticed unusual activity. Please confirm your password: bit.ly/i0b3so,Urgent: Verify Your Account We noticed unusual activity. Please confirm your password: bit.ly/i0b3so,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000748,Annual Leave Request Approved,"Your password has been successfully changed. If this wasn't you, contact support.","Annual Leave Request Approved Your password has been successfully changed. If this wasn't you, contact support.",admin@project.com,project.com,,,,,,0
bundled_local,EMAIL_000070,Update Payment Method Required,Your Netflix subscription needs updating: bit.ly/q26fkr,Update Payment Method Required Your Netflix subscription needs updating: bit.ly/q26fkr,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000007,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/45jt11,Refund Pending - Claim Now Your Netflix subscription needs updating: bit.ly/45jt11,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000021,Congratulations! You've Won a Prize,Congratulations! You've won $5000. Claim your prize: bit.ly/9jszey,Congratulations! You've Won a Prize Congratulations! You've won $5000. Claim your prize: bit.ly/9jszey,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000385,Action Required: Unusual Activity Detected,Your payment method has expired. Update it now: bit.ly/wg1gag,Action Required: Unusual Activity Detected Your payment method has expired. Update it now: bit.ly/wg1gag,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000284,Click Here to Confirm Your Password,Click here immediately to verify your account before it gets suspended: bit.ly/5n47oc,Click Here to Confirm Your Password Click here immediately to verify your account before it gets suspended: bit.ly/5n47oc,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000012,Update Payment Method Required,IRS tax refund ready for pickup. Claim here: bit.ly/jln9ku,Update Payment Method Required IRS tax refund ready for pickup. Claim here: bit.ly/jln9ku,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000028,Urgent: Verify Your Account,Confirm receipt of package: bit.ly/zonsq7,Urgent: Verify Your Account Confirm receipt of package: bit.ly/zonsq7,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000357,Action Required: Unusual Activity Detected,Amazon detected unauthorized access. Verify your account: bit.ly/b3yx03,Action Required: Unusual Activity Detected Amazon detected unauthorized access. Verify your account: bit.ly/b3yx03,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000208,Your Account Has Been Compromised,Your payment method has expired. Update it now: bit.ly/0sthlh,Your Account Has Been Compromised Your payment method has expired. Update it now: bit.ly/0sthlh,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000218,Your Account Has Been Compromised,Your Netflix subscription needs updating: bit.ly/j3ka91,Your Account Has Been Compromised Your Netflix subscription needs updating: bit.ly/j3ka91,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000203,Your Package Delivery Failed,Click here immediately to verify your account before it gets suspended: bit.ly/bw5hbk,Your Package Delivery Failed Click here immediately to verify your account before it gets suspended: bit.ly/bw5hbk,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000038,Click Here to Confirm Your Password,Congratulations! You've won $5000. Claim your prize: bit.ly/p5sdcq,Click Here to Confirm Your Password Congratulations! You've won $5000. Claim your prize: bit.ly/p5sdcq,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000402,Update Payment Method Required,Click here immediately to verify your account before it gets suspended: bit.ly/hmbzli,Update Payment Method Required Click here immediately to verify your account before it gets suspended: bit.ly/hmbzli,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000416,Your Account Has Been Compromised,Confirm receipt of package: bit.ly/qfklij,Your Account Has Been Compromised Confirm receipt of package: bit.ly/qfklij,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000224,Bank Security Alert,PayPal security alert. Confirm your information: bit.ly/5lp35o,Bank Security Alert PayPal security alert. Confirm your information: bit.ly/5lp35o,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000217,Refund Pending - Claim Now,IRS tax refund ready for pickup. Claim here: bit.ly/f2xrrn,Refund Pending - Claim Now IRS tax refund ready for pickup. Claim here: bit.ly/f2xrrn,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000480,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/u5nqir,Refund Pending - Claim Now Your Netflix subscription needs updating: bit.ly/u5nqir,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000348,Your Package Delivery Failed,PayPal security alert. Confirm your information: bit.ly/qvcsdl,Your Package Delivery Failed PayPal security alert. Confirm your information: bit.ly/qvcsdl,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000641,Annual Leave Request Approved,The team meeting has been rescheduled to Friday at 3 PM. See you then!,Annual Leave Request Approved The team meeting has been rescheduled to Friday at 3 PM. See you then!,team@workplace.com,workplace.com,,,,,,0
bundled_local,EMAIL_000278,Update Payment Method Required,Amazon detected unauthorized access. Verify your account: bit.ly/sb6eto,Update Payment Method Required Amazon detected unauthorized access. Verify your account: bit.ly/sb6eto,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000444,Your Account Has Been Compromised,Your Microsoft account needs immediate attention: bit.ly/szk3pa,Your Account Has Been Compromised Your Microsoft account needs immediate attention: bit.ly/szk3pa,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000474,Action Required: Unusual Activity Detected,PayPal security alert. Confirm your information: bit.ly/egv3jp,Action Required: Unusual Activity Detected PayPal security alert. Confirm your information: bit.ly/egv3jp,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000431,Click Here to Confirm Your Password,Confirm receipt of package: bit.ly/hgib5u,Click Here to Confirm Your Password Confirm receipt of package: bit.ly/hgib5u,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000320,Action Required: Unusual Activity Detected,Your Microsoft account needs immediate attention: bit.ly/97wlx0,Action Required: Unusual Activity Detected Your Microsoft account needs immediate attention: bit.ly/97wlx0,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000187,Refund Pending - Claim Now,Click here immediately to verify your account before it gets suspended: bit.ly/wuz0hf,Refund Pending - Claim Now Click here immediately to verify your account before it gets suspended: bit.ly/wuz0hf,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000027,Refund Pending - Claim Now,IRS tax refund ready for pickup. Claim here: bit.ly/hzcnlq,Refund Pending - Claim Now IRS tax refund ready for pickup. Claim here: bit.ly/hzcnlq,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000306,Your Account Has Been Compromised,Congratulations! You've won $5000. Claim your prize: bit.ly/3nc6km,Your Account Has Been Compromised Congratulations! You've won $5000. Claim your prize: bit.ly/3nc6km,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000165,Confirm Your Identity Now,Your Netflix subscription needs updating: bit.ly/juojhz,Confirm Your Identity Now Your Netflix subscription needs updating: bit.ly/juojhz,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000167,Click Here to Confirm Your Password,Your Microsoft account needs immediate attention: bit.ly/bd16yl,Click Here to Confirm Your Password Your Microsoft account needs immediate attention: bit.ly/bd16yl,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000388,Urgent: Verify Your Account,Amazon detected unauthorized access. Verify your account: bit.ly/210b5b,Urgent: Verify Your Account Amazon detected unauthorized access. Verify your account: bit.ly/210b5b,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000618,Password Changed Successfully,Your subscription has been renewed. Thank you for your continued support.,Password Changed Successfully Your subscription has been renewed. Thank you for your continued support.,noreply@company.com,company.com,,,,,,0
bundled_local,EMAIL_000022,Bank Security Alert,IRS tax refund ready for pickup. Claim here: bit.ly/dqghvi,Bank Security Alert IRS tax refund ready for pickup. Claim here: bit.ly/dqghvi,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000352,Your Package Delivery Failed,Your Netflix subscription needs updating: bit.ly/r66ne7,Your Package Delivery Failed Your Netflix subscription needs updating: bit.ly/r66ne7,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000090,Congratulations! You've Won a Prize,Confirm receipt of package: bit.ly/ce4sdi,Congratulations! You've Won a Prize Confirm receipt of package: bit.ly/ce4sdi,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000473,Congratulations! You've Won a Prize,Congratulations! You've won $5000. Claim your prize: bit.ly/g2jzbz,Congratulations! You've Won a Prize Congratulations! You've won $5000. Claim your prize: bit.ly/g2jzbz,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000845,Welcome to Our Newsletter,"Your password has been successfully changed. If this wasn't you, contact support.","Welcome to Our Newsletter Your password has been successfully changed. If this wasn't you, contact support.",support@service.com,service.com,,,,,,0
bundled_local,EMAIL_000346,Confirm Your Identity Now,Your Netflix subscription needs updating: bit.ly/2vc0ca,Confirm Your Identity Now Your Netflix subscription needs updating: bit.ly/2vc0ca,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000199,Action Required: Unusual Activity Detected,PayPal security alert. Confirm your information: bit.ly/1yun2u,Action Required: Unusual Activity Detected PayPal security alert. Confirm your information: bit.ly/1yun2u,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000407,Your Package Delivery Failed,IRS tax refund ready for pickup. Claim here: bit.ly/snb3rn,Your Package Delivery Failed IRS tax refund ready for pickup. Claim here: bit.ly/snb3rn,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000375,Confirm Your Identity Now,Your Netflix subscription needs updating: bit.ly/fs6kty,Confirm Your Identity Now Your Netflix subscription needs updating: bit.ly/fs6kty,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
