email_id,sender,subject,body,timestamp,word_count,has_links,suspicious_links_count,urgency_indicators_count,suspicious_keywords_count,has_sender_spoofing,has_capitals_excessive,label
EMAIL_000582,support@service.com,New Feature Release Notes,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-16T04:19:18.576556,12,0,0,0,0,0,0,legitimate
EMAIL_000618,noreply@company.com,Password Changed Successfully,Your subscription has been renewed. Thank you for your continued support.,2026-07-08T04:19:18.577281,11,0,0,1,0,0,0,legitimate
EMAIL_000022,verify@micros0ft-account.ru,Bank Security Alert,IRS tax refund ready for pickup. Claim here: bit.ly/dqghvi,2026-07-28T04:19:18.557852,9,1,1,2,1,1,0,phishing
EMAIL_000352,security@google-account.tk,Your Package Delivery Failed,Your Netflix subscription needs updating: bit.ly/r66ne7,2026-07-03T04:19:18.569270,6,1,3,4,0,0,0,phishing
EMAIL_000090,admin@bank-security-check.xyz,Congratulations! You've Won a Prize,Confirm receipt of package: bit.ly/ce4sdi,2026-07-01T04:19:18.559453,5,1,2,3,3,0,0,phishing
EMAIL_000941,orders@store.com,Monthly Report Attached,Your subscription has been renewed. Thank you for your continued support.,2026-07-19T04:19:18.583878,11,0,0,1,0,0,0,legitimate
EMAIL_000566,noreply@company.com,Project Update - Q3 Results,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-08T04:19:18.576262,14,0,0,1,0,0,0,legitimate
EMAIL_000908,support@service.com,Your Order Confirmation,Attached is the updated project timeline. Please review and provide feedback.,2026-07-24T04:19:18.583142,11,0,0,1,1,0,0,legitimate
EMAIL_000927,hr@company.com,Password Changed Successfully,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-01T04:19:18.583485,14,0,0,0,0,0,0,legitimate
EMAIL_000638,notifications@app.com,Annual Leave Request Approved,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-14T04:19:18.577675,12,0,0,1,0,0,0,legitimate
EMAIL_000473,admin@bank-security-check.xyz,Congratulations! You've Won a Prize,Congratulations! You've won $5000. Claim your prize: bit.ly/g2jzbz,2026-07-14T04:19:18.574343,8,1,1,2,3,1,0,phishing
EMAIL_000845,support@service.com,Welcome to Our Newsletter,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-01T04:19:18.581789,12,0,0,1,0,0,0,legitimate
EMAIL_000518,admin@project.com,Password Changed Successfully,Here's the monthly report with our latest metrics and performance analysis.,2026-07-05T04:19:18.575261,11,0,0,1,0,0,0,legitimate
EMAIL_000823,hr@company.com,Your Order Confirmation,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-10T04:19:18.581364,14,0,0,0,1,0,0,legitimate
EMAIL_000346,verify@micros0ft-account.ru,Confirm Your Identity Now,Your Netflix subscription needs updating: bit.ly/2vc0ca,2026-07-06T04:19:18.569172,6,1,1,5,1,1,0,phishing
EMAIL_000199,noreply@amaz0n-security.com,Action Required: Unusual Activity Detected,PayPal security alert. Confirm your information: bit.ly/1yun2u,2026-07-06T04:19:18.565700,7,1,2,1,1,0,0,phishing
EMAIL_000407,help@applesupport-verify.net,Your Package Delivery Failed,IRS tax refund ready for pickup. Claim here: bit.ly/snb3rn,2026-07-13T04:19:18.572521,9,1,2,5,1,1,0,phishing
EMAIL_000375,noreply@amaz0n-security.com,Confirm Your Identity Now,Your Netflix subscription needs updating: bit.ly/fs6kty,2026-07-23T04:19:18.571839,6,1,2,1,1,1,0,phishing
EMAIL_000211,noreply@amaz0n-security.com,Confirm Your Identity Now,Confirm receipt of package: bit.ly/16ws2k,2026-07-25T04:19:18.565976,5,1,2,4,1,1,0,phishing
EMAIL_000558,newsletter@brand.com,Your Order Confirmation,Here's the monthly report with our latest metrics and performance analysis.,2026-07-25T04:19:18.576089,11,0,0,1,1,0,0,legitimate
EMAIL_000443,support@paypa1-verify.com,Your Account Has Been Compromised,PayPal security alert. Confirm your information: bit.ly/gyyrw1,2026-07-22T04:19:18.573489,7,1,3,4,1,1,0,phishing
EMAIL_000098,admin@bank-security-check.xyz,Urgent: Verify Your Account,Confirm receipt of package: bit.ly/7omk97,2026-07-01T04:19:18.559606,5,1,2,1,3,0,0,phishing
EMAIL_000828,newsletter@brand.com,Your Order Confirmation,Your subscription has been renewed. Thank you for your continued support.,2026-07-08T04:19:18.581493,11,0,0,0,1,0,0,legitimate
EMAIL_000190,security@google-account.tk,Action Required: Unusual Activity Detected,Your payment method has expired. Update it now: bit.ly/81vcsf,2026-07-28T04:19:18.565503,9,1,1,5,1,0,0,phishing
EMAIL_000517,orders@store.com,New Feature Release Notes,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-03T04:19:18.575247,15,0,0,0,0,0,0,legitimate
EMAIL_000648,admin@project.com,Your Reservation Confirmation,Thank you for attending our webinar. Here's the recording link.,2026-07-19T04:19:18.577825,10,0,0,1,1,0,0,legitimate
EMAIL_000036,support@paypa1-verify.com,Bank Security Alert,Confirm receipt of package: bit.ly/6g4j5n,2026-07-03T04:19:18.558152,5,1,2,2,1,1,0,phishing
EMAIL_000139,support@paypa1-verify.com,Click Here to Confirm Your Password,We noticed unusual activity. Please confirm your password: bit.ly/12u13u,2026-07-23T04:19:18.560448,9,1,3,2,2,1,0,phishing
EMAIL_000489,support@paypa1-verify.com,Bank Security Alert,Amazon detected unauthorized access. Verify your account: bit.ly/g0qwhb,2026-07-27T04:19:18.574683,8,1,1,4,1,0,0,phishing
EMAIL_000359,admin@bank-security-check.xyz,Click Here to Confirm Your Password,Your Netflix subscription needs updating: bit.ly/utia37,2026-07-05T04:19:18.571455,6,1,3,5,2,1,0,phishing
EMAIL_000409,support@paypa1-verify.com,Update Payment Method Required,Click here immediately to verify your account before it gets suspended: bit.ly/6l2dax,2026-07-10T04:19:18.572550,12,1,1,1,3,1,0,phishing
EMAIL_000530,newsletter@brand.com,Password Changed Successfully,We've improved our security. No action needed from you.,2026-07-17T04:19:18.575527,9,0,0,1,0,0,0,legitimate
EMAIL_000646,support@service.com,Monthly Report Attached,Attached is the updated project timeline. Please review and provide feedback.,2026-07-19T04:19:18.577794,11,0,0,0,0,0,0,legitimate
EMAIL_000678,orders@store.com,Welcome to Our Newsletter,Here's the monthly report with our latest metrics and performance analysis.,2026-07-14T04:19:18.578456,11,0,0,0,0,0,0,legitimate
EMAIL_000753,notifications@app.com,Monthly Report Attached,Thank you for attending our webinar. Here's the recording link.,2026-07-19T04:19:18.579934,10,0,0,0,0,0,0,legitimate
EMAIL_000557,hr@company.com,New Feature Release Notes,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-08T04:19:18.576078,14,0,0,0,0,0,0,legitimate
EMAIL_000497,verify@micros0ft-account.ru,Confirm Your Identity Now,Confirm receipt of package: bit.ly/8d4yys,2026-07-14T04:19:18.574871,5,1,2,1,1,1,0,phishing
EMAIL_000269,verify@micros0ft-account.ru,Bank Security Alert,PayPal security alert. Confirm your information: bit.ly/tdkzwi,2026-06-30T04:19:18.567376,7,1,3,2,1,0,0,phishing
EMAIL_000965,orders@store.com,Meeting Tomorrow at 2PM,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-08T04:19:18.585587,12,0,0,0,0,0,0,legitimate
EMAIL_000202,verify@micros0ft-account.ru,Update Payment Method Required,IRS tax refund ready for pickup. Claim here: bit.ly/gmwcrc,2026-07-11T04:19:18.565747,9,1,2,1,2,1,0,phishing
EMAIL_000245,noreply@amaz0n-security.com,Your Package Delivery Failed,IRS tax refund ready for pickup. Claim here: bit.ly/8w9xr6,2026-07-08T04:19:18.566735,9,1,3,1,1,0,0,phishing
EMAIL_000781,hr@company.com,Meeting Tomorrow at 2PM,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-26T04:19:18.580444,14,0,0,1,0,0,0,legitimate
EMAIL_000367,security@google-account.tk,Confirm Your Identity Now,Confirm receipt of package: bit.ly/8ms25s,2026-07-27T04:19:18.571654,5,1,1,5,1,1,0,phishing
EMAIL_000247,support@paypa1-verify.com,Your Account Has Been Compromised,Click here immediately to verify your account before it gets suspended: bit.ly/qepnhp,2026-07-12T04:19:18.566864,12,1,1,3,2,0,0,phishing
EMAIL_000258,help@applesupport-verify.net,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/afcwqi,2026-07-20T04:19:18.567118,6,1,3,1,1,0,0,phishing
EMAIL_000887,notifications@app.com,Your Reservation Confirmation,We've improved our security. No action needed from you.,2026-07-17T04:19:18.582790,9,0,0,0,1,0,0,legitimate
EMAIL_000485,security@google-account.tk,Congratulations! You've Won a Prize,Amazon detected unauthorized access. Verify your account: bit.ly/y4bbcr,2026-07-19T04:19:18.574552,8,1,1,5,3,1,0,phishing
EMAIL_000784,noreply@company.com,Your Reservation Confirmation,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-09T04:19:18.580521,12,0,0,0,1,0,0,legitimate
EMAIL_000043,noreply@amaz0n-security.com,Urgent: Verify Your Account,IRS tax refund ready for pickup. Claim here: bit.ly/z916js,2026-07-26T04:19:18.558300,9,1,3,3,3,1,0,phishing
EMAIL_000972,orders@store.com,Welcome to Our Newsletter,Attached is the updated project timeline. Please review and provide feedback.,2026-07-13T04:19:18.585740,11,0,0,1,0,0,0,legitimate
EMAIL_000709,admin@project.com,Your Reservation Confirmation,Your subscription has been renewed. Thank you for your continued support.,2026-07-18T04:19:18.579069,11,0,0,1,1,0,0,legitimate
EMAIL_000808,newsletter@brand.com,Project Update - Q3 Results,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-18T04:19:18.581019,14,0,0,0,0,0,0,legitimate
EMAIL_000790,noreply@company.com,Team Lunch This Friday,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-12T04:19:18.580715,15,0,0,0,0,0,0,legitimate
EMAIL_000382,admin@bank-security-check.xyz,Congratulations! You've Won a Prize,PayPal security alert. Confirm your information: bit.ly/4e5ii4,2026-07-08T04:19:18.571984,7,1,3,1,3,1,0,phishing
EMAIL_000623,newsletter@brand.com,Annual Leave Request Approved,Attached is the updated project timeline. Please review and provide feedback.,2026-06-30T04:19:18.577375,11,0,0,1,0,0,0,legitimate
EMAIL_000213,help@applesupport-verify.net,Action Required: Unusual Activity Detected,Your Netflix subscription needs updating: bit.ly/5l2iri,2026-07-09T04:19:18.566001,6,1,2,3,0,1,0,phishing
EMAIL_000006,noreply@amaz0n-security.com,Click Here to Confirm Your Password,Confirm receipt of package: bit.ly/fxgplt,2026-07-01T04:19:18.557429,5,1,1,2,2,1,0,phishing
EMAIL_000663,admin@project.com,New Feature Release Notes,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-02T04:19:18.578068,14,0,0,1,0,0,0,legitimate
EMAIL_000836,orders@store.com,Monthly Report Attached,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-07T04:19:18.581656,15,0,0,0,0,0,0,legitimate
EMAIL_000275,admin@bank-security-check.xyz,Action Required: Unusual Activity Detected,PayPal security alert. Confirm your information: bit.ly/s1obr0,2026-07-16T04:19:18.567504,7,1,2,2,1,1,0,phishing
EMAIL_000716,team@workplace.com,Annual Leave Request Approved,Thank you for attending our webinar. Here's the recording link.,2026-07-27T04:19:18.579185,10,0,0,0,0,0,0,legitimate
EMAIL_000921,noreply@company.com,Project Update - Q3 Results,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-22T04:19:18.583372,15,0,0,0,0,0,0,legitimate
EMAIL_000468,help@applesupport-verify.net,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/uhkw04,2026-07-03T04:19:18.574226,9,1,2,5,3,1,0,phishing
EMAIL_000785,orders@store.com,Password Changed Successfully,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-18T04:19:18.580537,14,0,0,1,0,0,0,legitimate
EMAIL_000084,verify@micros0ft-account.ru,Update Payment Method Required,Your Netflix subscription needs updating: bit.ly/lzgrcq,2026-07-18T04:19:18.559298,6,1,2,3,1,0,0,phishing
EMAIL_000612,team@workplace.com,Your Order Confirmation,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-14T04:19:18.577159,14,0,0,0,1,0,0,legitimate
EMAIL_000580,orders@store.com,Your Order Confirmation,Thank you for attending our webinar. Here's the recording link.,2026-07-12T04:19:18.576532,10,0,0,0,1,0,0,legitimate
EMAIL_000328,noreply@amaz0n-security.com,Your Account Has Been Compromised,Your Netflix subscription needs updating: bit.ly/vby5hv,2026-07-04T04:19:18.568762,6,1,3,2,0,1,0,phishing
EMAIL_000824,noreply@company.com,Password Changed Successfully,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-18T04:19:18.581376,14,0,0,1,0,0,0,legitimate
EMAIL_000454,noreply@amaz0n-security.com,Action Required: Unusual Activity Detected,Your Netflix subscription needs updating: bit.ly/15vt72,2026-07-10T04:19:18.573712,6,1,2,1,0,0,0,phishing
EMAIL_000266,noreply@amaz0n-security.com,Confirm Your Identity Now,Your Netflix subscription needs updating: bit.ly/zamft1,2026-07-07T04:19:18.567263,6,1,3,2,1,1,0,phishing
EMAIL_000764,support@service.com,Project Update - Q3 Results,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-14T04:19:18.580127,12,0,0,0,1,0,0,legitimate
EMAIL_000725,support@service.com,New Feature Release Notes,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-26T04:19:18.579393,15,0,0,1,0,0,0,legitimate
EMAIL_000200,help@applesupport-verify.net,Update Payment Method Required,Congratulations! You've won $5000. Claim your prize: bit.ly/ue9m17,2026-07-09T04:19:18.565714,8,1,2,3,4,1,0,phishing
EMAIL_000967,admin@project.com,Project Update - Q3 Results,Thank you for attending our webinar. Here's the recording link.,2026-06-30T04:19:18.585670,10,0,0,0,0,0,0,legitimate
EMAIL_000664,team@workplace.com,Project Update - Q3 Results,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-12T04:19:18.578077,15,0,0,1,0,0,0,legitimate
EMAIL_000311,verify@micros0ft-account.ru,Confirm Your Identity Now,We noticed unusual activity. Please confirm your password: bit.ly/ucomyv,2026-07-16T04:19:18.568335,9,1,1,4,1,1,0,phishing
EMAIL_000008,admin@bank-security-check.xyz,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/7lslty,2026-07-16T04:19:18.557466,9,1,3,3,1,1,0,phishing
EMAIL_000133,verify@micros0ft-account.ru,Your Account Has Been Compromised,Confirm receipt of package: bit.ly/yq1mzy,2026-07-24T04:19:18.560327,5,1,1,1,1,1,0,phishing
EMAIL_000137,help@applesupport-verify.net,Refund Pending - Claim Now,PayPal security alert. Confirm your information: bit.ly/995659,2026-06-30T04:19:18.560419,7,1,3,3,2,0,0,phishing
EMAIL_000609,team@workplace.com,Your Reservation Confirmation,Here's the monthly report with our latest metrics and performance analysis.,2026-07-11T04:19:18.577114,11,0,0,1,1,0,0,legitimate
EMAIL_000659,admin@project.com,Monthly Report Attached,Attached is the updated project timeline. Please review and provide feedback.,2026-07-16T04:19:18.578012,11,0,0,0,0,0,0,legitimate
EMAIL_000555,orders@store.com,Your Order Confirmation,Thank you for attending our webinar. Here's the recording link.,2026-07-06T04:19:18.576011,10,0,0,0,1,0,0,legitimate
EMAIL_000715,orders@store.com,Your Order Confirmation,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-23T04:19:18.579142,14,0,0,1,1,0,0,legitimate
EMAIL_000016,admin@bank-security-check.xyz,Update Payment Method Required,Amazon detected unauthorized access. Verify your account: bit.ly/7rlct8,2026-07-21T04:19:18.557709,8,1,3,4,2,1,0,phishing
EMAIL_000928,support@service.com,Welcome to Our Newsletter,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-03T04:19:18.583498,14,0,0,0,0,0,0,legitimate
EMAIL_000087,admin@bank-security-check.xyz,Click Here to Confirm Your Password,We noticed unusual activity. Please confirm your password: bit.ly/0uuqsx,2026-07-16T04:19:18.559404,9,1,1,5,2,1,0,phishing
EMAIL_000542,orders@store.com,Your Order Confirmation,Your subscription has been renewed. Thank you for your continued support.,2026-07-11T04:19:18.575732,11,0,0,1,1,0,0,legitimate
EMAIL_000976,noreply@company.com,Team Lunch This Friday,Here's the monthly report with our latest metrics and performance analysis.,2026-07-14T04:19:18.585886,11,0,0,0,0,0,0,legitimate
EMAIL_000354,security@google-account.tk,Your Account Has Been Compromised,Amazon detected unauthorized access. Verify your account: bit.ly/1yob7x,2026-07-09T04:19:18.569298,8,1,2,2,1,1,0,phishing
EMAIL_000876,admin@project.com,New Feature Release Notes,Attached is the updated project timeline. Please review and provide feedback.,2026-07-16T04:19:18.582515,11,0,0,0,0,0,0,legitimate
EMAIL_000680,hr@company.com,Team Lunch This Friday,Attached is the updated project timeline. Please review and provide feedback.,2026-07-28T04:19:18.578508,11,0,0,0,0,0,0,legitimate
EMAIL_000673,orders@store.com,Your Reservation Confirmation,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-25T04:19:18.578322,12,0,0,0,1,0,0,legitimate
EMAIL_000099,support@paypa1-verify.com,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/j64zey,2026-07-14T04:19:18.559641,9,1,2,4,3,1,0,phishing
EMAIL_000538,orders@store.com,Your Order Confirmation,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-26T04:19:18.575682,12,0,0,0,1,0,0,legitimate
EMAIL_000619,team@workplace.com,Your Order Confirmation,Attached is the updated project timeline. Please review and provide feedback.,2026-07-05T04:19:18.577294,11,0,0,0,1,0,0,legitimate
EMAIL_000523,support@service.com,Project Update - Q3 Results,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-02T04:19:18.575361,15,0,0,0,0,0,0,legitimate
EMAIL_000144,security@google-account.tk,Congratulations! You've Won a Prize,IRS tax refund ready for pickup. Claim here: bit.ly/r3bzi8,2026-07-10T04:19:18.560553,9,1,2,2,3,0,0,phishing
EMAIL_000827,hr@company.com,Your Reservation Confirmation,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-04T04:19:18.581475,12,0,0,1,1,0,0,legitimate
EMAIL_000227,security@google-account.tk,Your Package Delivery Failed,Congratulations! You've won $5000. Claim your prize: bit.ly/jbu2iw,2026-07-03T04:19:18.566376,8,1,3,5,3,1,0,phishing
EMAIL_000955,notifications@app.com,Team Lunch This Friday,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-10T04:19:18.585369,14,0,0,0,0,0,0,legitimate
EMAIL_000225,support@paypa1-verify.com,Urgent: Verify Your Account,Confirm receipt of package: bit.ly/p4agnu,2026-07-20T04:19:18.566304,5,1,1,1,3,1,0,phishing
EMAIL_000126,help@applesupport-verify.net,Your Account Has Been Compromised,PayPal security alert. Confirm your information: bit.ly/qmqw8w,2026-07-15T04:19:18.560223,7,1,1,5,1,1,0,phishing
EMAIL_000264,support@paypa1-verify.com,Congratulations! You've Won a Prize,Your Netflix subscription needs updating: bit.ly/7x4w3p,2026-07-13T04:19:18.567205,6,1,2,3,2,1,0,phishing
EMAIL_000737,admin@project.com,Your Reservation Confirmation,Thank you for attending our webinar. Here's the recording link.,2026-07-14T04:19:18.579647,10,0,0,0,1,0,0,legitimate
EMAIL_000356,verify@micros0ft-account.ru,Confirm Your Identity Now,Amazon detected unauthorized access. Verify your account: bit.ly/b3rf0z,2026-07-01T04:19:18.571376,8,1,3,3,2,1,0,phishing
EMAIL_000798,notifications@app.com,Annual Leave Request Approved,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-01T04:19:18.580857,14,0,0,1,0,0,0,legitimate
EMAIL_000353,noreply@amaz0n-security.com,Your Package Delivery Failed,Your Netflix subscription needs updating: bit.ly/7sz2sk,2026-07-05T04:19:18.569285,6,1,3,5,0,1,0,phishing
EMAIL_000616,orders@store.com,Password Changed Successfully,Your subscription has been renewed. Thank you for your continued support.,2026-07-16T04:19:18.577245,11,0,0,0,0,0,0,legitimate
EMAIL_000324,noreply@amaz0n-security.com,Update Payment Method Required,Confirm receipt of package: bit.ly/wsuu6w,2026-07-03T04:19:18.568606,5,1,1,4,2,1,0,phishing
EMAIL_000722,team@workplace.com,Welcome to Our Newsletter,Your subscription has been renewed. Thank you for your continued support.,2026-07-23T04:19:18.579303,11,0,0,0,0,0,0,legitimate
EMAIL_000214,noreply@amaz0n-security.com,Congratulations! You've Won a Prize,Confirm receipt of package: bit.ly/hbfenj,2026-07-09T04:19:18.566014,5,1,2,5,3,0,0,phishing
EMAIL_000223,support@paypa1-verify.com,Your Account Has Been Compromised,IRS tax refund ready for pickup. Claim here: bit.ly/n8mrxg,2026-07-23T04:19:18.566269,9,1,2,4,1,1,0,phishing
EMAIL_000064,support@paypa1-verify.com,Congratulations! You've Won a Prize,Confirm receipt of package: bit.ly/dfinim,2026-07-08T04:19:18.558821,5,1,3,2,3,1,0,phishing
EMAIL_000259,support@paypa1-verify.com,Urgent: Verify Your Account,Your Microsoft account needs immediate attention: bit.ly/bw0hs3,2026-07-03T04:19:18.567132,7,1,1,2,2,0,0,phishing
EMAIL_000088,admin@bank-security-check.xyz,Urgent: Verify Your Account,Confirm receipt of package: bit.ly/jrme11,2026-07-26T04:19:18.559422,5,1,3,1,3,1,0,phishing
EMAIL_000304,help@applesupport-verify.net,Your Account Has Been Compromised,Your payment method has expired. Update it now: bit.ly/y3nsvg,2026-07-16T04:19:18.568156,9,1,1,5,1,1,0,phishing
EMAIL_000591,newsletter@brand.com,New Feature Release Notes,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-21T04:19:18.576777,12,0,0,0,0,0,0,legitimate
EMAIL_000386,help@applesupport-verify.net,Your Account Has Been Compromised,Congratulations! You've won $5000. Claim your prize: bit.ly/4pxp39,2026-07-15T04:19:18.572076,8,1,1,2,3,1,0,phishing
EMAIL_000778,support@service.com,Monthly Report Attached,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-05T04:19:18.580402,12,0,0,0,0,0,0,legitimate
EMAIL_000842,team@workplace.com,Your Reservation Confirmation,Here's the monthly report with our latest metrics and performance analysis.,2026-07-24T04:19:18.581753,11,0,0,1,1,0,0,legitimate
EMAIL_000813,orders@store.com,Annual Leave Request Approved,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-06T04:19:18.581100,14,0,0,0,0,0,0,legitimate
EMAIL_000550,orders@store.com,Project Update - Q3 Results,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-03T04:19:18.575942,14,0,0,1,0,0,0,legitimate
EMAIL_000628,noreply@company.com,Annual Leave Request Approved,We've improved our security. No action needed from you.,2026-07-09T04:19:18.577510,9,0,0,1,0,0,0,legitimate
EMAIL_000919,notifications@app.com,Meeting Tomorrow at 2PM,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-26T04:19:18.583347,12,0,0,1,0,0,0,legitimate
EMAIL_000391,verify@micros0ft-account.ru,Refund Pending - Claim Now,Your payment method has expired. Update it now: bit.ly/x4dn7x,2026-07-18T04:19:18.572161,9,1,2,2,2,1,0,phishing
EMAIL_000789,support@service.com,Password Changed Successfully,Your subscription has been renewed. Thank you for your continued support.,2026-06-29T04:19:18.580696,11,0,0,1,0,0,0,legitimate
EMAIL_000746,notifications@app.com,Project Update - Q3 Results,We've improved our security. No action needed from you.,2026-06-30T04:19:18.579795,9,0,0,1,0,0,0,legitimate
EMAIL_000854,hr@company.com,Annual Leave Request Approved,We've improved our security. No action needed from you.,2026-07-20T04:19:18.582040,9,0,0,1,0,0,0,legitimate
EMAIL_000681,noreply@company.com,Welcome to Our Newsletter,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-13T04:19:18.578523,12,0,0,0,0,0,0,legitimate
EMAIL_000452,security@google-account.tk,Urgent: Verify Your Account,Amazon detected unauthorized access. Verify your account: bit.ly/iij6rf,2026-07-15T04:19:18.573685,8,1,2,4,2,1,0,phishing
EMAIL_000501,noreply@company.com,Your Reservation Confirmation,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-21T04:19:18.574938,14,0,0,1,1,0,0,legitimate
EMAIL_000285,help@applesupport-verify.net,Bank Security Alert,Click here immediately to verify your account before it gets suspended: bit.ly/k8ihw8,2026-07-28T04:19:18.567725,12,1,2,1,2,1,0,phishing
EMAIL_000900,newsletter@brand.com,New Feature Release Notes,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-13T04:19:18.583000,14,0,0,1,0,0,0,legitimate
EMAIL_000150,admin@bank-security-check.xyz,Update Payment Method Required,Amazon detected unauthorized access. Verify your account: bit.ly/l6x1p7,2026-07-22T04:19:18.564450,8,1,2,2,2,1,0,phishing
EMAIL_000500,support@service.com,Annual Leave Request Approved,Your subscription has been renewed. Thank you for your continued support.,2026-07-06T04:19:18.574920,11,0,0,1,0,0,0,legitimate
EMAIL_000904,orders@store.com,Meeting Tomorrow at 2PM,Attached is the updated project timeline. Please review and provide feedback.,2026-07-01T04:19:18.583057,11,0,0,0,0,0,0,legitimate
EMAIL_000390,verify@micros0ft-account.ru,Bank Security Alert,Amazon detected unauthorized access. Verify your account: bit.ly/m5g0fa,2026-07-13T04:19:18.572146,8,1,3,2,1,1,0,phishing
EMAIL_000360,noreply@amaz0n-security.com,Confirm Your Identity Now,Your Microsoft account needs immediate attention: bit.ly/rgv5j2,2026-07-19T04:19:18.571471,7,1,3,5,1,0,0,phishing
EMAIL_000551,noreply@company.com,Password Changed Successfully,We've improved our security. No action needed from you.,2026-07-08T04:19:18.575958,9,0,0,1,0,0,0,legitimate
EMAIL_000325,verify@micros0ft-account.ru,Your Account Has Been Compromised,Your Netflix subscription needs updating: bit.ly/wqytcx,2026-07-04T04:19:18.568677,6,1,2,5,0,1,0,phishing
EMAIL_000600,newsletter@brand.com,Project Update - Q3 Results,Thank you for attending our webinar. Here's the recording link.,2026-07-11T04:19:18.576943,10,0,0,1,0,0,0,legitimate
EMAIL_000300,support@paypa1-verify.com,Action Required: Unusual Activity Detected,Amazon detected unauthorized access. Verify your account: bit.ly/ktoen3,2026-07-24T04:19:18.568061,8,1,3,4,1,1,0,phishing
EMAIL_000418,support@paypa1-verify.com,Click Here to Confirm Your Password,PayPal security alert. Confirm your information: bit.ly/ivzf3c,2026-07-16T04:19:18.572872,7,1,3,5,2,1,0,phishing
EMAIL_000554,team@workplace.com,Your Reservation Confirmation,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-08T04:19:18.575998,14,0,0,1,1,0,0,legitimate
EMAIL_000280,support@paypa1-verify.com,Urgent: Verify Your Account,We noticed unusual activity. Please confirm your password: bit.ly/o3aoo1,2026-07-21T04:19:18.567616,9,1,3,1,3,1,0,phishing
EMAIL_000920,orders@store.com,Your Reservation Confirmation,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-28T04:19:18.583360,12,0,0,1,1,0,0,legitimate
EMAIL_000713,orders@store.com,Monthly Report Attached,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-28T04:19:18.579118,14,0,0,0,0,0,0,legitimate
EMAIL_000849,hr@company.com,Your Order Confirmation,Thank you for attending our webinar. Here's the recording link.,2026-07-09T04:19:18.581905,10,0,0,0,1,0,0,legitimate
EMAIL_000220,verify@micros0ft-account.ru,Your Account Has Been Compromised,Confirm receipt of package: bit.ly/r7w65r,2026-07-28T04:19:18.566185,5,1,1,2,1,1,0,phishing
EMAIL_000412,verify@micros0ft-account.ru,Update Payment Method Required,Congratulations! You've won $5000. Claim your prize: bit.ly/93wjjz,2026-07-10T04:19:18.572595,8,1,3,2,4,1,0,phishing
EMAIL_000983,newsletter@brand.com,Annual Leave Request Approved,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-26T04:19:18.586027,12,0,0,1,0,0,0,legitimate
